,site_number,sample_measurement,sample_measurement,sample_measurement
,,daily_avg,daily_max,mda8
date_time,,,,
2019-04-03,0011,0.025111111111111112,0.031,0.036875
2019-04-04,0011,0.05154545454545454,0.06,0.056333333333333326
2019-04-05,0011,0.05141176470588235,0.062,0.05399999999999999
2019-04-06,0011,,,
2019-04-07,0011,,,
2019-04-08,0011,0.04853846153846154,0.058,0.054333333333333324
2019-04-09,0011,0.04699999999999999,0.056,0.05249999999999999
2019-04-10,0011,0.033,0.054,0.052875
2019-04-11,0011,0.04075,0.055,0.050374999999999996
2019-04-12,0011,0.03247619047619048,0.041,0.040249999999999994
2019-04-13,0011,0.03725,0.046,0.042374999999999996
2019-04-14,0011,0.050833333333333335,0.059,0.055999999999999994
2019-04-15,0011,0.04895833333333333,0.065,0.060375
2019-04-16,0011,0.042374999999999996,0.06,0.051875
2019-04-17,0011,0.045875,0.057,0.054
2019-04-18,0011,0.040375,0.053,0.0495
2019-04-19,0011,0.045083333333333336,0.066,0.05875
2019-04-20,0011,0.05279166666666666,0.058,0.0565
2019-04-21,0011,0.050166666666666665,0.058,0.05575
2019-04-22,0011,0.027875,0.034,0.040874999999999995
2019-04-23,0011,0.037333333333333336,0.059,0.05474999999999999
2019-04-24,0011,0.044750000000000005,0.05,0.049125
2019-04-25,0011,0.053041666666666674,0.071,0.066125
2019-04-26,0011,0.04404347826086956,0.052,0.050624999999999996
2019-04-27,0011,0.04595833333333333,0.057,0.0535
2019-04-28,0011,0.044375,0.05,0.049625
2019-04-29,0011,0.02873913043478261,0.048,0.04625
2019-04-30,0011,0.021791666666666668,0.029,0.02625
2019-05-01,0011,0.021375,0.034,0.028499999999999998
2019-05-02,0011,0.036833333333333336,0.054,0.051375
2019-05-03,0011,0.052,0.066,0.06312499999999999
2019-05-04,0011,0.051708333333333335,0.064,0.06
2019-05-05,0011,0.05295833333333333,0.06,0.05874999999999999
2019-05-06,0011,0.03933333333333333,0.059,0.05299999999999999
2019-05-07,0011,0.013541666666666667,0.024,0.033124999999999995
2019-05-08,0011,0.021375,0.038,0.029499999999999995
2019-05-09,0011,0.03291304347826087,0.038,0.03714285714285714
2019-05-10,0011,0.029958333333333333,0.041,0.038
2019-05-11,0011,0.04558333333333334,0.055,0.05275
2019-05-12,0011,0.04958333333333333,0.064,0.061
2019-05-13,0011,0.049999999999999996,0.059,0.056749999999999995
2019-05-14,0011,0.0539047619047619,0.067,0.06233333333333333
2019-05-15,0011,0.050833333333333335,0.06,0.057874999999999996
2019-05-16,0011,0.048782608695652166,0.057,0.054285714285714284
2019-05-17,0011,0.044875,0.059,0.05049999999999999
2019-05-18,0011,0.041791666666666664,0.051,0.04925
2019-05-19,0011,0.02866666666666667,0.037,0.034999999999999996
2019-05-20,0011,0.018833333333333334,0.029,0.032874999999999995
2019-05-21,0011,0.025458333333333333,0.036,0.033125
2019-05-22,0011,0.029458333333333333,0.039,0.036
2019-05-23,0011,0.028956521739130436,0.036,0.033124999999999995
2019-05-24,0011,0.05383333333333334,0.066,0.06175
2019-05-25,0011,0.05054166666666667,0.062,0.05924999999999999
2019-05-26,0011,0.04554166666666667,0.06,0.05325
2019-05-27,0011,0.043000000000000003,0.061,0.056999999999999995
2019-05-28,0011,0.04629166666666667,0.065,0.06075
2019-05-29,0011,0.04704347826086957,0.067,0.061
2019-05-30,0011,0.05366666666666667,0.071,0.066125
2019-05-31,0011,0.048916666666666664,0.064,0.059875
2019-06-01,0011,0.050125,0.07,0.0635
2019-06-02,0011,0.050583333333333334,0.061,0.05925
2019-06-03,0011,0.04879166666666667,0.065,0.056874999999999995
2019-06-04,0011,0.05217391304347826,0.065,0.0595
2019-06-05,0011,0.058625000000000003,0.078,0.072625
2019-06-06,0011,0.057166666666666664,0.077,0.07125
2019-06-07,0011,0.048875,0.065,0.057624999999999996
2019-06-08,0011,0.04833333333333333,0.068,0.058374999999999996
2019-06-09,0011,0.03820833333333334,0.05,0.045875
2019-06-10,0011,0.04516666666666667,0.068,0.062
2019-06-11,0011,0.04529166666666667,0.054,0.057374999999999995
2019-06-12,0011,0.04225,0.066,0.058625
2019-06-13,0011,0.04479166666666667,0.059,0.05375
2019-06-14,0011,0.04954166666666667,0.062,0.056999999999999995
2019-06-15,0011,0.051833333333333335,0.062,0.058875
2019-06-16,0011,0.052583333333333336,0.073,0.06675
2019-06-17,0011,0.04033333333333333,0.057,0.050374999999999996
2019-06-18,0011,0.04295833333333333,0.057,0.04712499999999999
2019-06-19,0011,0.053260869565217396,0.062,0.05985714285714285
2019-06-20,0011,0.04791666666666666,0.063,0.056124999999999994
2019-06-21,0011,0.041625,0.052,0.047749999999999994
2019-06-22,0011,0.04295833333333333,0.053,0.050499999999999996
2019-06-23,0011,0.03825,0.048,0.04487499999999999
2019-06-24,0011,0.045125,0.058,0.054875
2019-06-25,0011,0.0467,0.056,0.05349999999999999
2019-06-26,0011,0.04958333333333333,0.059,0.05725
2019-06-27,0011,0.058166666666666665,0.088,0.07574999999999998
2019-06-28,0011,0.0545,0.078,0.067375
2019-06-29,0011,0.049499999999999995,0.066,0.05487499999999999
2019-06-30,0011,0.044000000000000004,0.067,0.055999999999999994
2019-07-01,0011,0.03908333333333333,0.072,0.05499999999999999
2019-07-02,0011,0.04220833333333333,0.068,0.060375
2019-07-03,0011,0.048249999999999994,0.065,0.06012499999999999
2019-07-04,0011,0.04804347826086956,0.078,0.06628571428571428
2019-07-05,0011,0.04658333333333334,0.074,0.06424999999999999
2019-07-06,0011,0.046250000000000006,0.068,0.0615
2019-07-07,0011,0.04554166666666667,0.075,0.05875
2019-07-08,0011,0.03825,0.054,0.048749999999999995
2019-07-09,0011,0.04752173913043478,0.065,0.0595
2019-07-10,0011,0.05241666666666667,0.076,0.07012499999999999
2019-07-11,0011,0.051458333333333335,0.07,0.063875
2019-07-12,0011,0.047999999999999994,0.061,0.054625
2019-07-13,0011,0.05175,0.089,0.071875
2019-07-14,0011,0.042916666666666665,0.064,0.05025
2019-07-15,0011,0.044083333333333335,0.074,0.056499999999999995
2019-07-16,0011,0.04491666666666667,0.069,0.063125
2019-07-17,0011,0.055,0.078,0.071125
2019-07-18,0011,0.057791666666666665,0.084,0.072875
2019-07-19,0011,0.06308333333333334,0.088,0.079
2019-07-20,0011,0.04804166666666667,0.061,0.061875
2019-07-21,0011,0.045125,0.076,0.0705
2019-07-22,0011,0.044125,0.079,0.0665
2019-07-23,0011,0.050458333333333334,0.09,0.076625
2019-07-24,0011,0.05508333333333334,0.075,0.06625
2019-07-25,0011,0.048749999999999995,0.064,0.056625
2019-07-26,0011,0.04929166666666667,0.073,0.06575
2019-07-27,0011,0.04491666666666667,0.061,0.056624999999999995
2019-07-28,0011,0.04495833333333333,0.053,0.049624999999999996
2019-07-29,0011,0.04420833333333333,0.067,0.05875
2019-07-30,0011,0.048125,0.083,0.067
2019-07-31,0011,0.05470833333333333,0.083,0.073125
2019-08-01,0011,0.045250000000000005,0.073,0.058625
2019-08-02,0011,0.04541666666666667,0.07,0.066375
2019-08-03,0011,0.05391666666666667,0.073,0.067
2019-08-04,0011,0.05295833333333333,0.073,0.060625
2019-08-05,0011,0.05295833333333333,0.074,0.06625
2019-08-06,0011,0.057999999999999996,0.083,0.0755
2019-08-07,0011,0.0601304347826087,0.088,0.073375
2019-08-08,0011,0.05416666666666667,0.075,0.06862499999999999
2019-08-09,0011,0.04779166666666667,0.067,0.06149999999999999
2019-08-10,0011,0.04783333333333333,0.06,0.05675
2019-08-11,0011,0.03925,0.059,0.046625
2019-08-12,0011,0.05029166666666667,0.067,0.06275
2019-08-13,0011,0.050749999999999997,0.077,0.06862499999999999
2019-08-14,0011,0.04645833333333333,0.071,0.06537499999999999
2019-08-15,0011,0.044750000000000005,0.053,0.050249999999999996
2019-08-16,0011,0.049749999999999996,0.082,0.06912499999999999
2019-08-17,0011,0.04754166666666667,0.063,0.05474999999999999
2019-08-18,0011,0.052208333333333336,0.081,0.076
2019-08-19,0011,0.05626086956521739,0.07,0.066375
2019-08-20,0011,0.05295833333333333,0.076,0.06787499999999999
2019-08-21,0011,0.051625,0.079,0.07075
2019-08-22,0011,0.04808333333333333,0.062,0.06
2019-08-23,0011,0.051916666666666667,0.065,0.06075
2019-08-24,0011,0.04579166666666667,0.067,0.058875
2019-08-25,0011,0.045625,0.049,0.051625
2019-08-26,0011,0.051625000000000004,0.073,0.06737499999999999
2019-08-27,0011,0.043916666666666666,0.065,0.059375
2019-08-28,0011,0.04945833333333333,0.069,0.063375
2019-08-29,0011,0.04614285714285714,0.055,0.05175
2019-08-30,0011,0.04766666666666666,0.081,0.07175000000000001
2019-08-31,0011,0.04920833333333333,0.076,0.065875
2019-09-01,0011,0.05408333333333334,0.07,0.064625
2019-09-02,0011,0.052,0.064,0.059375
2019-09-03,0011,0.047625,0.063,0.0555
2019-09-04,0011,0.04125,0.057,0.050625
2019-09-05,0011,0.05379166666666666,0.073,0.063875
2019-09-06,0011,0.04704166666666667,0.074,0.057874999999999996
2019-09-07,0011,0.051,0.072,0.06625
2019-09-08,0011,0.041,0.064,0.05387499999999999
2019-09-09,0011,0.043125,0.072,0.0635
2019-09-10,0011,0.05645833333333333,0.084,0.07400000000000001
2019-09-11,0011,0.04704166666666667,0.074,0.06037499999999999
2019-09-12,0011,0.048999999999999995,0.058,0.05374999999999999
2019-09-13,0011,0.051125000000000004,0.068,0.06287499999999999
2019-09-14,0011,0.052291666666666674,0.069,0.062875
2019-09-15,0011,0.05270833333333333,0.077,0.065875
2019-09-16,0011,0.04529166666666667,0.062,0.056375
2019-09-17,0011,0.043083333333333335,0.052,0.049874999999999996
2019-09-18,0011,0.035476190476190474,0.052,0.04683333333333333
2019-09-19,0011,0.04545833333333333,0.066,0.060125
2019-09-20,0011,0.040791666666666664,0.047,0.050499999999999996
2019-09-21,0011,0.043791666666666666,0.059,0.052125
2019-09-22,0011,0.03979166666666666,0.055,0.0515
2019-09-23,0011,0.033874999999999995,0.045,0.042249999999999996
2019-09-24,0011,0.045157894736842105,0.054,0.049666666666666665
2019-09-25,0011,0.04454166666666667,0.064,0.057249999999999995
2019-09-26,0011,0.03179166666666667,0.047,0.043
2019-09-27,0011,0.035583333333333335,0.053,0.044625
2019-09-28,0011,0.035583333333333335,0.059,0.0525
2019-09-29,0011,0.036583333333333336,0.052,0.04575
2019-09-30,0011,0.035956521739130436,0.054,0.04657142857142856
2019-10-01,0011,0.009625,0.021,0.027499999999999997
2019-10-02,0011,0.012208333333333333,0.025,0.020124999999999997
2019-10-03,0011,0.02625,0.046,0.03949999999999999
2019-10-04,0011,0.03133333333333333,0.048,0.0435
2019-10-05,0011,0.0415,0.054,0.047375
2019-10-06,0011,0.039875,0.05,0.046
2019-10-07,0011,0.04620833333333333,0.061,0.055499999999999994
2019-10-08,0011,0.047749999999999994,0.056,0.05324999999999999
2019-10-09,0011,0.03370833333333333,0.049,0.044625
2019-10-10,0011,0.019,0.025,0.023624999999999997
2019-10-11,0011,0.03195833333333333,0.049,0.044125
2019-10-12,0011,0.044083333333333335,0.053,0.049499999999999995
2019-10-13,0011,0.04633333333333333,0.056,0.05287499999999999
2019-10-14,0011,0.046125,0.054,0.050124999999999996
2019-10-15,0011,0.030217391304347828,0.046,0.04524999999999999
2019-10-16,0011,0.034791666666666665,0.046,0.041499999999999995
2019-10-17,0011,0.036083333333333335,0.042,0.03912499999999999
2019-10-18,0011,0.03904347826086957,0.051,0.04542857142857142
2019-10-19,0011,0.03891666666666666,0.049,0.0455
2019-10-20,0011,0.03858333333333334,0.047,0.04325
2019-10-21,0011,0.037333333333333336,0.04,0.03812499999999999
2019-10-22,0011,0.04004166666666666,0.045,0.041999999999999996
2019-10-23,0011,0.034749999999999996,0.044,0.044125
2019-10-24,0011,0.030000000000000002,0.037,0.033125
2019-10-25,0011,0.036333333333333336,0.047,0.03899999999999999
2019-10-26,0011,0.0365,0.05,0.04375
2019-10-27,0011,0.02816666666666667,0.036,0.032749999999999994
2019-10-28,0011,0.02266666666666667,0.031,0.028124999999999997
2019-10-29,0011,0.025608695652173913,0.031,0.029999999999999995
2019-10-30,0011,0.029625,0.044,0.0355
2019-10-31,0011,0.029708333333333333,0.046,0.042874999999999996
2019-11-01,0011,0.03241666666666667,0.04,0.036375
2019-11-02,0011,0.029958333333333333,0.042,0.03887499999999999
2019-11-03,0011,0.0375,0.045,0.041999999999999996
2019-11-04,0011,0.025217391304347823,0.035,0.031428571428571424
2019-11-05,0011,0.020625,0.032,0.0255
2019-11-06,0011,0.024874999999999998,0.042,0.03762499999999999
2019-11-07,0011,0.009208333333333334,0.027,0.017874999999999995
2019-11-08,0011,0.037875,0.048,0.046
2019-11-09,0011,0.044250000000000005,0.05,0.047999999999999994
2019-11-10,0011,0.03358333333333333,0.045,0.043625
2019-11-11,0011,0.021391304347826087,0.03,0.025857142857142856
2019-11-12,0011,0.03704166666666667,0.046,0.03912499999999999
2019-11-13,0011,0.03316666666666667,0.043,0.042499999999999996
2019-11-14,0011,0.027875,0.04,0.034499999999999996
2019-11-15,0011,0.030166666666666665,0.043,0.035124999999999997
2019-11-16,0011,0.03791666666666667,0.043,0.04212499999999999
2019-11-17,0011,0.03358333333333333,0.041,0.037625
2019-11-18,0011,0.032375,0.039,0.03787499999999999
2019-11-19,0011,0.0312608695652174,0.039,0.0345
2019-11-20,0011,0.024,0.032,0.031875
2019-11-21,0011,0.011583333333333334,0.019,0.018374999999999996
2019-11-22,0011,0.017291666666666667,0.045,0.028374999999999997
2019-11-23,0011,0.04245833333333333,0.047,0.04574999999999999
2019-11-24,0011,0.045625,0.049,0.04687499999999999
2019-11-25,0011,,,0.04516666666666666
2019-11-26,0011,,,
2019-11-27,0011,0.02575,0.035,0.033374999999999995
2019-11-28,0011,0.027333333333333334,0.04,0.036375
2019-11-29,0011,,,0.030714285714285715
2019-11-30,0011,,,
2019-12-01,0011,0.031,0.047,0.04575
2019-12-02,0011,0.03441666666666667,0.043,0.03825
2019-12-03,0011,,,0.03471428571428572
2019-12-04,0011,0.018000000000000002,0.034,0.016249999999999997
2019-12-05,0011,0.030125,0.035,0.032125
2019-12-06,0011,0.022250000000000002,0.035,0.029875
2019-12-07,0011,0.03679166666666667,0.043,0.03949999999999999
2019-12-08,0011,0.03875,0.048,0.04425
2019-12-09,0011,0.024869565217391303,0.044,0.045375
2019-12-10,0011,0.02034782608695652,0.039,0.024374999999999994
2019-12-11,0011,0.034499999999999996,0.045,0.041125
2019-12-12,0011,0.03791666666666667,0.043,0.042874999999999996
2019-12-13,0011,0.03920833333333334,0.045,0.043625
2019-12-14,0011,0.029791666666666664,0.038,0.03562499999999999
2019-12-15,0011,0.029958333333333333,0.041,0.03849999999999999
2019-12-16,0011,0.03226086956521739,0.043,0.040125
2019-12-17,0011,0.03783333333333334,0.045,0.04387499999999999
2019-12-18,0011,0.03229166666666667,0.044,0.041874999999999996
2019-12-19,0011,0.034916666666666665,0.046,0.041124999999999995
2019-12-20,0011,0.03991666666666666,0.045,0.044375
2019-12-21,0011,0.03979166666666666,0.047,0.0435
2019-12-22,0011,0.044125,0.05,0.048374999999999994
2019-12-23,0011,0.034999999999999996,0.045,0.044875
2019-12-24,0011,0.037875,0.044,0.041625
2019-12-25,0011,0.03745833333333334,0.045,0.041749999999999995
2019-12-26,0011,0.026125,0.041,0.03975
2019-12-27,0011,0.020625,0.032,0.028999999999999998
2019-12-28,0011,0.03366666666666667,0.04,0.038
2019-12-29,0011,0.03983333333333333,0.044,0.042749999999999996
2019-12-30,0011,0.041478260869565214,0.047,0.04542857142857143
2019-12-31,0011,0.04120833333333333,0.048,0.04575
2020-01-01,0011,0.041708333333333326,0.047,0.043625
2020-01-02,0011,0.040125,0.045,0.042874999999999996
2020-01-03,0011,0.041590909090909095,0.044,0.043000000000000003
2020-01-04,0011,0.03941666666666666,0.045,0.042374999999999996
2020-01-05,0011,0.035625,0.044,0.044625
2020-01-06,0011,0.041913043478260865,0.044,0.04328571428571428
2020-01-07,0011,0.03956521739130435,0.043,0.041428571428571426
2020-01-08,0011,0.03628571428571429,0.043,0.03937499999999999
2020-01-09,0011,0.0365,0.043,0.038625
2020-01-10,0011,0.024166666666666666,0.035,0.033874999999999995
2020-01-11,0011,0.020541666666666666,0.04,0.028499999999999998
2020-01-12,0011,0.03954166666666666,0.043,0.041375
2020-01-13,0011,0.03882608695652174,0.047,0.04525
2020-01-14,0011,0.043250000000000004,0.051,0.04775
2020-01-15,0011,0.02804166666666667,0.037,0.041499999999999995
2020-01-16,0011,0.017416666666666667,0.029,0.031999999999999994
2020-01-17,0011,0.033041666666666664,0.047,0.0455
2020-01-18,0011,0.034458333333333334,0.046,0.042874999999999996
2020-01-19,0011,0.027708333333333335,0.044,0.032749999999999994
2020-01-20,0011,0.03354166666666667,0.046,0.044
2020-01-21,0011,0.014913043478260867,0.04,0.021874999999999995
2020-01-22,0011,0.03954166666666667,0.045,0.041625
2020-01-23,0011,0.036208333333333335,0.049,0.044625
2020-01-24,0011,0.033,0.043,0.040625
2020-01-25,0011,0.034458333333333334,0.043,0.040249999999999994
2020-01-26,0011,0.036291666666666667,0.043,0.041749999999999995
2020-01-27,0011,0.02743478260869565,0.043,0.029571428571428564
2020-01-28,0011,0.036625,0.045,0.042374999999999996
2020-01-29,0011,0.027333333333333334,0.041,0.036000000000000004
2020-01-30,0011,0.03308333333333333,0.042,0.0375
2020-01-31,0011,0.04168181818181818,0.046,0.04316666666666666
2020-02-01,0011,0.04583333333333334,0.051,0.049874999999999996
2020-02-02,0011,0.04616666666666667,0.052,0.050749999999999997
2020-02-03,0011,0.029416666666666664,0.035,0.03775
2020-02-04,0011,0.029173913043478262,0.037,0.03471428571428571
2020-02-05,0011,0.033875,0.042,0.040875
2020-02-06,0011,0.035208333333333335,0.041,0.040375
2020-02-07,0011,0.033874999999999995,0.039,0.037375
2020-02-08,0011,0.028375,0.041,0.035625
2020-02-09,0011,0.030125,0.038,0.032999999999999995
2020-02-10,0011,0.03025,0.041,0.03725
2020-02-11,0011,0.035217391304347825,0.048,0.039624999999999994
2020-02-12,0011,0.0395,0.046,0.04425
2020-02-13,0011,0.02804166666666667,0.036,0.03149999999999999
2020-02-14,0011,0.03569565217391304,0.045,0.040624999999999994
2020-02-15,0011,0.034958333333333334,0.045,0.043625
2020-02-16,0011,0.032125,0.043,0.039999999999999994
2020-02-17,0011,0.034,0.044,0.042249999999999996
2020-02-18,0011,0.03821739130434783,0.049,0.046
2020-02-19,0011,0.030541666666666665,0.039,0.036875
2020-02-20,0011,0.03368421052631579,0.047,0.041374999999999995
2020-02-21,0011,0.045250000000000005,0.053,0.04775
2020-02-22,0011,0.03954166666666666,0.05,0.046625
2020-02-23,0011,0.040375,0.047,0.042624999999999996
2020-02-24,0011,0.04566666666666667,0.053,0.04925
2020-02-25,0011,0.03783333333333334,0.042,0.04425
2020-02-26,0011,0.04134782608695652,0.047,0.046125
2020-02-27,0011,0.04465217391304348,0.048,0.046625
2020-02-28,0011,0.04083333333333333,0.047,0.04599999999999999
2020-02-29,0011,0.03783333333333334,0.044,0.039749999999999994
2020-03-01,0011,0.03316666666666667,0.039,0.036625
2020-03-02,0011,0.034416666666666665,0.049,0.04662499999999999
2020-03-03,0011,0.03729166666666667,0.045,0.04474999999999999
2020-03-04,0011,0.041833333333333333,0.047,0.046125
2020-03-05,0011,0.034041666666666665,0.045,0.04449999999999999
2020-03-06,0011,0.04170833333333334,0.05,0.047499999999999994
2020-03-07,0011,0.044625,0.053,0.050249999999999996
2020-03-08,0011,0.041541666666666664,0.05,0.047499999999999994
2020-03-09,0011,0.036,0.05,0.044625
2020-03-10,0011,0.03966666666666666,0.047,0.0455
2020-03-11,0011,0.04070833333333333,0.05,0.045625
2020-03-12,0011,0.03279166666666667,0.043,0.039875
2020-03-13,0011,0.01954166666666667,0.024,0.026
2020-03-14,0011,0.017791666666666667,0.026,0.02225
2020-03-15,0011,0.020375,0.034,0.028499999999999998
2020-03-16,0011,0.029217391304347827,0.049,0.041999999999999996
2020-03-17,0011,0.013416666666666667,0.026,0.019124999999999996
2020-03-18,0011,0.035541666666666666,0.05,0.046375
2020-03-19,0011,0.028125,0.04,0.03675
2020-03-20,0011,0.02875,0.037,0.033625
2020-03-21,0011,0.044750000000000005,0.054,0.051125
2020-03-22,0011,0.04545833333333333,0.052,0.050374999999999996
2020-03-23,0011,0.04504347826086957,0.053,0.050499999999999996
2020-03-24,0011,0.04429166666666667,0.053,0.050374999999999996
2020-03-25,0011,0.045750000000000006,0.054,0.052375
2020-03-26,0011,0.033,0.04,0.043125
2020-03-27,0011,0.03166666666666667,0.046,0.040374999999999994
2020-03-28,0011,0.04604166666666667,0.051,0.04875
2020-03-29,0011,0.043333333333333335,0.048,0.047374999999999994
2020-03-30,0011,0.03786956521739131,0.047,0.04525
2020-03-31,0011,0.043833333333333335,0.051,0.049749999999999996
2020-04-01,0011,0.041166666666666664,0.053,0.051125
2020-04-02,0011,0.02008333333333333,0.028,0.03162499999999999
2020-04-03,0011,0.02975,0.046,0.041124999999999995
2020-04-04,0011,0.034958333333333334,0.048,0.043
2020-04-05,0011,0.042374999999999996,0.05,0.04825
2020-04-06,0011,0.0451304347826087,0.056,0.05262499999999999
2020-04-07,0011,0.047999999999999994,0.06,0.056624999999999995
2020-04-08,0011,0.042666666666666665,0.049,0.048499999999999995
2020-04-09,0011,0.035625,0.052,0.048249999999999994
2020-04-10,0011,0.04691666666666666,0.053,0.052625
2020-04-11,0011,0.04829166666666667,0.058,0.055624999999999994
2020-04-12,0011,0.03666666666666667,0.043,0.04175
2020-04-13,0011,0.03741666666666667,0.044,0.041999999999999996
2020-04-14,0011,0.04234782608695652,0.048,0.04771428571428571
2020-04-15,0011,0.03865217391304348,0.046,0.04485714285714285
2020-04-16,0011,0.042124999999999996,0.052,0.049374999999999995
2020-04-17,0011,0.04570833333333333,0.057,0.051625
2020-04-18,0011,0.044000000000000004,0.056,0.048999999999999995
2020-04-19,0011,0.043666666666666666,0.055,0.052
2020-04-20,0011,0.045083333333333336,0.055,0.052625
2020-04-21,0011,0.04813043478260869,0.057,0.0545
2020-04-22,0011,0.04791666666666666,0.054,0.05149999999999999
2020-04-23,0011,0.043666666666666666,0.05,0.047625
2020-04-24,0011,0.036875,0.047,0.042374999999999996
2020-04-25,0011,0.04066666666666666,0.052,0.0495
2020-04-26,0011,0.043416666666666666,0.05,0.04724999999999999
2020-04-27,0011,0.0485,0.058,0.05616666666666666
2020-04-28,0011,0.049666666666666665,0.06,0.057999999999999996
2020-04-29,0011,0.0525,0.072,0.06562499999999999
2020-04-30,0011,0.047578947368421054,0.058,0.055375
2020-05-01,0011,0.050208333333333334,0.07,0.063625
2020-05-02,0011,0.035541666666666666,0.047,0.047
2020-05-03,0011,0.044000000000000004,0.065,0.06212499999999999
2020-05-04,0011,0.050958333333333335,0.067,0.0625
2020-05-05,0011,0.05495833333333333,0.068,0.06512499999999999
2020-05-06,0011,0.05226086956521739,0.071,0.06674999999999999
2020-05-07,0011,0.05541666666666667,0.071,0.06725
2020-05-08,0011,0.045625,0.059,0.056874999999999995
2020-05-09,0011,0.045625,0.056,0.05324999999999999
2020-05-10,0011,0.04225,0.055,0.051
2020-05-11,0011,0.025869565217391303,0.035,0.042749999999999996
2020-05-12,0011,0.034749999999999996,0.063,0.056874999999999995
2020-05-13,0011,0.04573684210526316,0.063,0.06083333333333333
2020-05-14,0011,0.042541666666666665,0.057,0.05387499999999999
2020-05-15,0011,0.043583333333333335,0.058,0.0535
2020-05-16,0011,0.045500000000000006,0.066,0.062
2020-05-17,0011,0.04479166666666667,0.065,0.06099999999999999
2020-05-18,0011,0.05091304347826087,0.076,0.071125
2020-05-19,0011,0.05304166666666666,0.064,0.06024999999999999
2020-05-20,0011,0.05358333333333334,0.066,0.060625
2020-05-21,0011,0.05275,0.068,0.063375
2020-05-22,0011,0.05329166666666666,0.065,0.06199999999999999
2020-05-23,0011,0.054625,0.067,0.065375
2020-05-24,0011,0.03970833333333333,0.048,0.05374999999999999
2020-05-25,0011,0.035708333333333335,0.046,0.04475
2020-05-26,0011,0.04473913043478261,0.062,0.057874999999999996
2020-05-27,0011,0.03820833333333334,0.058,0.053125
2020-05-28,0011,0.043000000000000003,0.065,0.057124999999999995
2020-05-29,0011,0.043875,0.086,0.06362499999999999
2020-05-30,0011,0.043375,0.067,0.05925
2020-05-31,0011,0.038,0.053,0.047749999999999994
2020-06-01,0011,0.04466666666666667,0.059,0.05349999999999999
2020-06-02,0011,0.04783333333333333,0.066,0.06124999999999999
2020-06-03,0011,0.04608333333333334,0.066,0.059625
2020-06-04,0011,0.04495833333333333,0.055,0.05137499999999999
2020-06-05,0011,0.04770833333333333,0.074,0.058124999999999996
2020-06-06,0011,0.04370833333333333,0.053,0.046625
2020-06-07,0011,0.04491666666666667,0.052,0.049375
2020-06-08,0011,0.04886956521739131,0.06,0.05887499999999999
2020-06-09,0011,0.042041666666666665,0.049,0.04637499999999999
2020-06-10,0011,0.034874999999999996,0.042,0.041249999999999995
2020-06-11,0011,0.051208333333333335,0.069,0.06387499999999999
2020-06-12,0011,0.05458333333333334,0.065,0.06249999999999999
2020-06-13,0011,0.050708333333333334,0.082,0.063
2020-06-14,0011,0.05445833333333333,0.066,0.06475
2020-06-15,0011,0.065625,0.082,0.078125
2020-06-16,0011,0.052375000000000005,0.057,0.064375
2020-06-17,0011,0.05691666666666667,0.097,0.08374999999999999
2020-06-18,0011,0.041666666666666664,0.057,0.051125
2020-06-19,0011,0.03779166666666667,0.049,0.04524999999999999
2020-06-20,0011,0.04858333333333333,0.065,0.06125
2020-06-21,0011,0.041291666666666664,0.052,0.048
2020-06-22,0011,0.04869565217391305,0.066,0.063375
2020-06-23,0011,0.048125,0.074,0.06587499999999999
2020-06-24,0011,0.043333333333333335,0.063,0.057249999999999995
2020-06-25,0011,0.04708333333333334,0.066,0.056749999999999995
2020-06-26,0011,0.04479166666666667,0.066,0.058374999999999996
2020-06-27,0011,0.05458333333333334,0.073,0.06824999999999999
2020-06-28,0011,0.04954166666666667,0.057,0.054375
2020-06-29,0011,0.04320833333333333,0.051,0.048749999999999995
2020-06-30,0011,0.04926086956521739,0.07,0.063
2020-07-01,0011,0.053125,0.066,0.063875
2020-07-02,0011,0.051958333333333336,0.071,0.06375
2020-07-03,0011,0.04691666666666666,0.064,0.058249999999999996
2020-07-04,0011,0.043625,0.062,0.052
2020-07-05,0011,0.04175,0.06,0.05425
2020-07-06,0011,0.04813043478260869,0.071,0.060875
2020-07-07,0011,0.045083333333333336,0.052,0.047875
2020-07-08,0011,0.051666666666666666,0.074,0.066625
2020-07-09,0011,0.05695833333333333,0.082,0.0755
2020-07-10,0011,0.06345833333333332,0.085,0.081125
2020-07-11,0011,0.06025,0.085,0.078
2020-07-12,0011,0.05591666666666667,0.079,0.06475
2020-07-13,0011,0.04754166666666667,0.066,0.058249999999999996
2020-07-14,0011,0.04704166666666667,0.074,0.0635
2020-07-15,0011,0.046714285714285715,0.071,0.062
2020-07-16,0011,0.044333333333333336,0.064,0.052
2020-07-17,0011,0.049958333333333334,0.063,0.058499999999999996
2020-07-18,0011,0.050208333333333334,0.066,0.058875
2020-07-19,0011,0.044333333333333336,0.059,0.0525
2020-07-20,0011,0.052083333333333336,0.072,0.06887499999999999
2020-07-21,0011,0.05354166666666666,0.09,0.076875
2020-07-22,0011,0.049999999999999996,0.089,0.06774999999999999
2020-07-23,0011,0.052833333333333336,0.071,0.063625
2020-07-24,0011,0.045375,0.067,0.05675
2020-07-25,0011,0.03895833333333333,0.055,0.048
2020-07-26,0011,0.03983333333333333,0.056,0.05025
2020-07-27,0011,0.04454166666666667,0.073,0.06475
2020-07-28,0011,0.042416666666666665,0.068,0.053
